episode,total_reward,num_steps,avg_reward_per_step,model,seed
0,-148353.14,719,-206.33,logistic_regression,42
1,-148353.14,719,-206.33,logistic_regression,42
2,-148353.14,719,-206.33,logistic_regression,42
3,-148353.14,719,-206.33,logistic_regression,42
4,-148353.14,719,-206.33,logistic_regression,42
5,-148353.14,719,-206.33,logistic_regression,42
6,-148353.14,719,-206.33,logistic_regression,42
7,-148353.14,719,-206.33,logistic_regression,42
8,-148353.14,719,-206.33,logistic_regression,42
9,-148353.14,719,-206.33,logistic_regression,42
10,-148353.14,719,-206.33,logistic_regression,42
11,-148353.14,719,-206.33,logistic_regression,42
12,-148353.14,719,-206.33,logistic_regression,42
13,-148353.14,719,-206.33,logistic_regression,42
14,-148353.14,719,-206.33,logistic_regression,42
15,-148353.14,719,-206.33,logistic_regression,42
16,-148353.14,719,-206.33,logistic_regression,42
17,-148353.14,719,-206.33,logistic_regression,42
18,-148353.14,719,-206.33,logistic_regression,42
19,-148353.14,719,-206.33,logistic_regression,42
20,-148353.14,719,-206.33,logistic_regression,42
21,-148353.14,719,-206.33,logistic_regression,42
22,-148353.14,719,-206.33,logistic_regression,42
23,-148353.14,719,-206.33,logistic_regression,42
24,-148353.14,719,-206.33,logistic_regression,42
25,-148353.14,719,-206.33,logistic_regression,42
26,-148353.14,719,-206.33,logistic_regression,42
27,-148353.14,719,-206.33,logistic_regression,42
28,-148353.14,719,-206.33,logistic_regression,42
29,-148353.14,719,-206.33,logistic_regression,42
30,-148353.14,719,-206.33,logistic_regression,42
31,-148353.14,719,-206.33,logistic_regression,42
32,-148353.14,719,-206.33,logistic_regression,42
33,-148353.14,719,-206.33,logistic_regression,42
34,-148353.14,719,-206.33,logistic_regression,42
35,-148353.14,719,-206.33,logistic_regression,42
36,-148353.14,719,-206.33,logistic_regression,42
37,-148353.14,719,-206.33,logistic_regression,42
38,-148353.14,719,-206.33,logistic_regression,42
39,-148353.14,719,-206.33,logistic_regression,42
40,-148353.14,719,-206.33,logistic_regression,42
41,-148353.14,719,-206.33,logistic_regression,42
42,-148353.14,719,-206.33,logistic_regression,42
43,-148353.14,719,-206.33,logistic_regression,42
44,-148353.14,719,-206.33,logistic_regression,42
45,-148353.14,719,-206.33,logistic_regression,42
46,-148353.14,719,-206.33,logistic_regression,42
47,-148353.14,719,-206.33,logistic_regression,42
48,-148353.14,719,-206.33,logistic_regression,42
49,-148353.14,719,-206.33,logistic_regression,42
50,-148353.14,719,-206.33,logistic_regression,42
51,-148353.14,719,-206.33,logistic_regression,42
52,-148353.14,719,-206.33,logistic_regression,42
53,-148353.14,719,-206.33,logistic_regression,42
54,-148353.14,719,-206.33,logistic_regression,42
55,-148353.14,719,-206.33,logistic_regression,42
56,-148353.14,719,-206.33,logistic_regression,42
57,-148353.14,719,-206.33,logistic_regression,42
58,-148353.14,719,-206.33,logistic_regression,42
59,-148353.14,719,-206.33,logistic_regression,42
60,-148353.14,719,-206.33,logistic_regression,42
61,-148353.14,719,-206.33,logistic_regression,42
62,-148353.14,719,-206.33,logistic_regression,42
63,-148353.14,719,-206.33,logistic_regression,42
64,-148353.14,719,-206.33,logistic_regression,42
65,-148353.14,719,-206.33,logistic_regression,42
66,-148353.14,719,-206.33,logistic_regression,42
67,-148353.14,719,-206.33,logistic_regression,42
68,-148353.14,719,-206.33,logistic_regression,42
69,-148353.14,719,-206.33,logistic_regression,42
70,-148353.14,719,-206.33,logistic_regression,42
71,-148353.14,719,-206.33,logistic_regression,42
72,-148353.14,719,-206.33,logistic_regression,42
73,-148353.14,719,-206.33,logistic_regression,42
74,-148353.14,719,-206.33,logistic_regression,42
75,-148353.14,719,-206.33,logistic_regression,42
76,-148353.14,719,-206.33,logistic_regression,42
77,-148353.14,719,-206.33,logistic_regression,42
78,-148353.14,719,-206.33,logistic_regression,42
79,-148353.14,719,-206.33,logistic_regression,42
80,-148353.14,719,-206.33,logistic_regression,42
81,-148353.14,719,-206.33,logistic_regression,42
82,-148353.14,719,-206.33,logistic_regression,42
83,-148353.14,719,-206.33,logistic_regression,42
84,-148353.14,719,-206.33,logistic_regression,42
85,-148353.14,719,-206.33,logistic_regression,42
86,-148353.14,719,-206.33,logistic_regression,42
87,-148353.14,719,-206.33,logistic_regression,42
88,-148353.14,719,-206.33,logistic_regression,42
89,-148353.14,719,-206.33,logistic_regression,42
90,-148353.14,719,-206.33,logistic_regression,42
91,-148353.14,719,-206.33,logistic_regression,42
92,-148353.14,719,-206.33,logistic_regression,42
93,-148353.14,719,-206.33,logistic_regression,42
94,-148353.14,719,-206.33,logistic_regression,42
95,-148353.14,719,-206.33,logistic_regression,42
96,-148353.14,719,-206.33,logistic_regression,42
97,-148353.14,719,-206.33,logistic_regression,42
98,-148353.14,719,-206.33,logistic_regression,42
99,-148353.14,719,-206.33,logistic_regression,42
100,-148353.14,719,-206.33,logistic_regression,42
101,-148353.14,719,-206.33,logistic_regression,42
102,-148353.14,719,-206.33,logistic_regression,42
103,-148353.14,719,-206.33,logistic_regression,42
104,-148353.14,719,-206.33,logistic_regression,42
105,-148353.14,719,-206.33,logistic_regression,42
106,-148353.14,719,-206.33,logistic_regression,42
107,-148353.14,719,-206.33,logistic_regression,42
108,-148353.14,719,-206.33,logistic_regression,42
109,-148353.14,719,-206.33,logistic_regression,42
110,-148353.14,719,-206.33,logistic_regression,42
111,-148353.14,719,-206.33,logistic_regression,42
112,-148353.14,719,-206.33,logistic_regression,42
113,-148353.14,719,-206.33,logistic_regression,42
114,-148353.14,719,-206.33,logistic_regression,42
115,-148353.14,719,-206.33,logistic_regression,42
116,-148353.14,719,-206.33,logistic_regression,42
117,-148353.14,719,-206.33,logistic_regression,42
118,-148353.14,719,-206.33,logistic_regression,42
119,-148353.14,719,-206.33,logistic_regression,42
120,-148353.14,719,-206.33,logistic_regression,42
121,-148353.14,719,-206.33,logistic_regression,42
122,-148353.14,719,-206.33,logistic_regression,42
123,-148353.14,719,-206.33,logistic_regression,42
124,-148353.14,719,-206.33,logistic_regression,42
125,-148353.14,719,-206.33,logistic_regression,42
126,-148353.14,719,-206.33,logistic_regression,42
127,-148353.14,719,-206.33,logistic_regression,42
128,-148353.14,719,-206.33,logistic_regression,42
129,-148353.14,719,-206.33,logistic_regression,42
130,-148353.14,719,-206.33,logistic_regression,42
131,-148353.14,719,-206.33,logistic_regression,42
132,-148353.14,719,-206.33,logistic_regression,42
133,-148353.14,719,-206.33,logistic_regression,42
134,-148353.14,719,-206.33,logistic_regression,42
135,-148353.14,719,-206.33,logistic_regression,42
136,-148353.14,719,-206.33,logistic_regression,42
137,-148353.14,719,-206.33,logistic_regression,42
138,-148353.14,719,-206.33,logistic_regression,42
139,-148353.14,719,-206.33,logistic_regression,42
140,-148353.14,719,-206.33,logistic_regression,42
141,-148353.14,719,-206.33,logistic_regression,42
142,-148353.14,719,-206.33,logistic_regression,42
143,-148353.14,719,-206.33,logistic_regression,42
144,-148353.14,719,-206.33,logistic_regression,42
145,-148353.14,719,-206.33,logistic_regression,42
146,-148353.14,719,-206.33,logistic_regression,42
147,-148353.14,719,-206.33,logistic_regression,42
148,-148353.14,719,-206.33,logistic_regression,42
149,-148353.14,719,-206.33,logistic_regression,42
150,-148353.14,719,-206.33,logistic_regression,42
151,-148353.14,719,-206.33,logistic_regression,42
152,-148353.14,719,-206.33,logistic_regression,42
153,-148353.14,719,-206.33,logistic_regression,42
154,-148353.14,719,-206.33,logistic_regression,42
155,-148353.14,719,-206.33,logistic_regression,42
156,-148353.14,719,-206.33,logistic_regression,42
157,-148353.14,719,-206.33,logistic_regression,42
158,-148353.14,719,-206.33,logistic_regression,42
159,-148353.14,719,-206.33,logistic_regression,42
160,-148353.14,719,-206.33,logistic_regression,42
161,-148353.14,719,-206.33,logistic_regression,42
162,-148353.14,719,-206.33,logistic_regression,42
163,-148353.14,719,-206.33,logistic_regression,42
164,-148353.14,719,-206.33,logistic_regression,42
165,-148353.14,719,-206.33,logistic_regression,42
166,-148353.14,719,-206.33,logistic_regression,42
167,-148353.14,719,-206.33,logistic_regression,42
168,-148353.14,719,-206.33,logistic_regression,42
169,-148353.14,719,-206.33,logistic_regression,42
170,-148353.14,719,-206.33,logistic_regression,42
171,-148353.14,719,-206.33,logistic_regression,42
172,-148353.14,719,-206.33,logistic_regression,42
173,-148353.14,719,-206.33,logistic_regression,42
174,-148353.14,719,-206.33,logistic_regression,42
175,-148353.14,719,-206.33,logistic_regression,42
176,-148353.14,719,-206.33,logistic_regression,42
177,-148353.14,719,-206.33,logistic_regression,42
178,-148353.14,719,-206.33,logistic_regression,42
179,-148353.14,719,-206.33,logistic_regression,42
180,-148353.14,719,-206.33,logistic_regression,42
181,-148353.14,719,-206.33,logistic_regression,42
182,-148353.14,719,-206.33,logistic_regression,42
183,-148353.14,719,-206.33,logistic_regression,42
184,-148353.14,719,-206.33,logistic_regression,42
185,-148353.14,719,-206.33,logistic_regression,42
186,-148353.14,719,-206.33,logistic_regression,42
187,-148353.14,719,-206.33,logistic_regression,42
188,-148353.14,719,-206.33,logistic_regression,42
189,-148353.14,719,-206.33,logistic_regression,42
190,-148353.14,719,-206.33,logistic_regression,42
191,-148353.14,719,-206.33,logistic_regression,42
192,-148353.14,719,-206.33,logistic_regression,42
193,-148353.14,719,-206.33,logistic_regression,42
194,-148353.14,719,-206.33,logistic_regression,42
195,-148353.14,719,-206.33,logistic_regression,42
196,-148353.14,719,-206.33,logistic_regression,42
197,-148353.14,719,-206.33,logistic_regression,42
198,-148353.14,719,-206.33,logistic_regression,42
199,-148353.14,719,-206.33,logistic_regression,42
200,-148353.14,719,-206.33,logistic_regression,42
201,-148353.14,719,-206.33,logistic_regression,42
202,-148353.14,719,-206.33,logistic_regression,42
203,-148353.14,719,-206.33,logistic_regression,42
204,-148353.14,719,-206.33,logistic_regression,42
205,-148353.14,719,-206.33,logistic_regression,42
206,-148353.14,719,-206.33,logistic_regression,42
207,-148353.14,719,-206.33,logistic_regression,42
208,-148353.14,719,-206.33,logistic_regression,42
209,-148353.14,719,-206.33,logistic_regression,42
210,-148353.14,719,-206.33,logistic_regression,42
211,-148353.14,719,-206.33,logistic_regression,42
212,-148353.14,719,-206.33,logistic_regression,42
213,-148353.14,719,-206.33,logistic_regression,42
214,-148353.14,719,-206.33,logistic_regression,42
215,-148353.14,719,-206.33,logistic_regression,42
216,-148353.14,719,-206.33,logistic_regression,42
217,-148353.14,719,-206.33,logistic_regression,42
218,-148353.14,719,-206.33,logistic_regression,42
219,-148353.14,719,-206.33,logistic_regression,42
220,-148353.14,719,-206.33,logistic_regression,42
221,-148353.14,719,-206.33,logistic_regression,42
222,-148353.14,719,-206.33,logistic_regression,42
